Linux Shell脚本自动化编程实战,其他,37:10:54,7042,47,2018/10/28,千锋教育,http://www.bilibili.com/video/av34833331?from=search&seid=1809036526566609125
【（千锋教育）GIT 工作流指南】分布式版本控制系统,其他,1:09:53,6829,37,2018/9/27,鲁斯菲尔,http://www.bilibili.com/video/av32575602?from=search&seid=1809036526566609125
千锋RabbitMq讲解,其他,2:01:22,9124,29,2018/7/17,java世界第一,http://www.bilibili.com/video/av27098872?from=search&seid=1809036526566609125
（高级）2019安卓混合开发视频精讲【千锋Web前端】,h5,1:07:02,2,0,2019/12/3,佐藤Edward,http://www.bilibili.com/video/av77945430?from=search&seid=1809036526566609125
（高级）【千锋Web前端】Vue组件之手机通讯录实战视频（25集）,h5,5:13:50,3,0,2019/12/3,佐藤Edward,http://www.bilibili.com/video/av77945012?from=search&seid=1809036526566609125
（高级）【千锋Web前端】2019VUE服务器端渲染-NUXT实战视频（14集）,h5,2:48:52,3,0,2019/12/3,佐藤Edward,http://www.bilibili.com/video/av77938312?from=search&seid=1809036526566609125
（高级）【千锋Java】SpringCloud全套视频（热门推荐）（57集）,java,8:58:41,24,0,2019/11/30,佐藤Edward,http://www.bilibili.com/video/av77612453?from=search&seid=1809036526566609125
（高级）【千锋】2019Java单体应用教程（118集）,java,49:43:12,48,0,2019/11/28,佐藤Edward,http://www.bilibili.com/video/av77345900?from=search&seid=1809036526566609125
（基础）2019千锋Java入门教程+学习资料【完结】,java,116:45:57,45,0,2019/11/27,佐藤Edward,http://www.bilibili.com/video/av77078055?from=search&seid=1809036526566609125
2019最新Webpack4.0教程【千锋Web前端】,h5,1:57:51,142,1,2019/11/17,哔哩虾仁儿,http://www.bilibili.com/video/av76053869?from=search&seid=1809036526566609125
【千锋教育】广州h51907vue项目展示-八只小猪2,h5,4:03,401,1,2019/11/10,出窍大侠,http://www.bilibili.com/video/av75271878?from=search&seid=1809036526566609125
2019最新Vue从入门到大神【千锋Web前端】,h5,28:28:34,680,1,2019/10/10,程序员小草帽,http://www.bilibili.com/video/av70766822?from=search&seid=1809036526566609125
【千锋教育之Java教程】千锋 Java Mybatis框架,java,6:18:19,1228,17,2019/9/27,WrightHao,http://www.bilibili.com/video/av69115359?from=search&seid=1809036526566609125
2019嵌入式设备及GUI开发全集【千锋物联网】,其他,13:33:25,2191,2,2019/7/24,千锋教育,http://www.bilibili.com/video/av60624016?from=search&seid=5899970521831692947
【千锋Web前端】Angular4从入门到实战（76集）,h5,5:06:15,2964,0,2019/7/10,程序员手札,http://www.bilibili.com/video/av58609237?from=search&seid=5899970521831692947
2019Axure从入门到大师全集【千锋UI】,其他,4:23:52,2509,0,2019/7/2,千锋教育,http://www.bilibili.com/video/av57517105?from=search&seid=5899970521831692947
2019Redis从入门到大师【千锋Java达摩院】（27集）,java,5:31:12,2122,4,2019/6/30,程序员手札,http://www.bilibili.com/video/av57369850?from=search&seid=5899970521831692947
【千锋Java】SpringBoot实战教程（好评如潮）（58集）,java,9:10:03,2724,0,2019/6/30,程序员手札,http://www.bilibili.com/video/av57315336?from=search&seid=5899970521831692947
【千锋Java】容灾项目从入门到实战（107集）,java,28:33:59,2806,0,2019/6/28,程序员手札,http://www.bilibili.com/video/av57064497?from=search&seid=5899970521831692947
04【千锋Go语言】Go语言微服务实践,其他,2:46:46,2361,5,2019/6/14,白鲨不是鲨,http://www.bilibili.com/video/av55520131?from=search&seid=5899970521831692947
2019接口测试技术精讲【千锋软件测试】,其他,10:57:08,2856,4,2019/6/12,千锋教育,http://www.bilibili.com/video/av55312866?from=search&seid=5899970521831692947
2019Redis从入门到大师【千锋Java达摩院】,java,8:37:26,2847,2,2019/6/4,千锋教育,http://www.bilibili.com/video/av54577601?from=search&seid=5899970521831692947
Django轻松实现博客网站【2019千锋Python】,python,19:14:55,3204,7,2019/5/16,千锋教育,http://www.bilibili.com/video/av52670871?from=search&seid=5899970521831692947
Linux新手入门教程（一）【2019千锋Linux】,其他,29:56:34,3377,6,2019/5/6,千锋教育,http://www.bilibili.com/video/av51584430?from=search&seid=5899970521831692947
2019Python超详细入门教程（笔记+课件+源码）千锋,python,77:26:13,3806,0,2019/4/25,it民工233,http://www.bilibili.com/video/av50379819?from=search&seid=5899970521831692947
千锋：PHP从入门到精通（小白必看）,其他,13:48:27,4472,11,2019/3/21,千锋教育,http://www.bilibili.com/video/av46877738?from=search&seid=5899970521831692947
千锋物联网：最全的嵌入式C语言教程,其他,23:34:32,4824,2,2019/3/19,千锋教育,http://www.bilibili.com/video/av46711944?from=search&seid=5899970521831692947
千锋Python：Web前端入门教程,h5,39:51:55,4386,8,2019/3/13,千锋教育,http://www.bilibili.com/video/av46140884?from=search&seid=5899970521831692947
千锋Java：好评如潮SpringBoot,java,9:10:03,4382,2,2019/3/9,千锋教育,http://www.bilibili.com/video/av45733135?from=search&seid=5899970521831692947
千锋Java：一天学会SVN视频教程,java,1:19:05,4753,3,2019/3/8,千锋教育,http://www.bilibili.com/video/av45710769?from=search&seid=5899970521831692947
千锋：2019Java单体应用教程,java,49:43:12,4703,9,2019/3/8,千锋教育,http://www.bilibili.com/video/av45653754?from=search&seid=5899970521831692947
千锋Java：Web实战入门教程,java,100:14:32,4197,1,2019/3/8,千锋教育,http://www.bilibili.com/video/av45642545?from=search&seid=5899970521831692947
千锋Java：3天学会SpringMVC框架教程,java,11:30:59,4387,20,2019/3/7,千锋教育,http://www.bilibili.com/video/av45556876?from=search&seid=5899970521831692947
千锋教育HTML5开发视频,h5,39:14:47,4742,35,2019/1/10,情怀的歌单,http://www.bilibili.com/video/av40346365?from=search&seid=2628125890914422440
【（千锋教育）互联网 Java 全栈工程师】新版博客使用说明,java,36:24:00,4061,76,2019/1/1,鲁斯菲尔,http://www.bilibili.com/video/av39594206?from=search&seid=2628125890914422440
Web安全渗透攻防项目实战,其他,12:57:01,4918,17,2018/10/28,千锋教育,http://www.bilibili.com/video/av34836132?from=search&seid=2628125890914422440
千锋最新ElasticSearch6实战教程,其他,10:04:57,8591,37,2018/7/11,千锋教育,http://www.bilibili.com/video/av26630099?from=search&seid=2628125890914422440
千锋教育html5培训经典入门教程：基础知识点讲解,h5,14:00:47,11000,57,2018/1/2,no3404,http://www.bilibili.com/video/av17891121?from=search&seid=2628125890914422440
2019主流框架系列-SpringMVC【千锋Java达摩院】,java,1:02:56,17,0,2019/12/1,佐藤Edward,http://www.bilibili.com/video/av77675276?from=search&seid=2628125890914422440
2019从零开始系列-从零开始学电脑【千锋Java达摩院】,java,7:58:09,14,0,2019/12/1,佐藤Edward,http://www.bilibili.com/video/av77673979?from=search&seid=2628125890914422440
2019从零开始系列-从零开始学编程【千锋Java达摩院】,java,2:18:22,15,0,2019/12/1,佐藤Edward,http://www.bilibili.com/video/av77672195?from=search&seid=2628125890914422440
2019Java服务网格化系列-Kubernetes【千锋Java达摩院】,java,5:36:46,6,0,2019/12/1,佐藤Edward,http://www.bilibili.com/video/av77671558?from=search&seid=2628125890914422440
（高级）【千锋Java】一天学会Git视频教程（10集）,java,3:05:09,25,0,2019/12/1,佐藤Edward,http://www.bilibili.com/video/av77614190?from=search&seid=2628125890914422440
（高级）【千锋】Java微服务架构实战教程（179集）,java,37:21:10,23,0,2019/11/30,佐藤Edward,http://www.bilibili.com/video/av77478490?from=search&seid=2628125890914422440
（进阶）【千锋Java】3天学会SpringMVC框架教程（35集）,java,11:31:00,30,0,2019/11/27,佐藤Edward,http://www.bilibili.com/video/av77228789?from=search&seid=2628125890914422440
千锋Web前端教程：React从入门到精通,h5,3:25:48,128,0,2019/11/17,哔哩虾仁儿,http://www.bilibili.com/video/av76051724?from=search&seid=2628125890914422440
千锋Web前端教程：移动端页面布局与设备适配教程（16集）,h5,3:45:45,126,0,2019/11/17,哔哩虾仁儿,http://www.bilibili.com/video/av76025801?from=search&seid=2628125890914422440
移动端测试，最新版全套【千锋】,其他,5:12:33,415,0,2019/10/21,千锋教育,http://www.bilibili.com/video/av72032892?from=search&seid=2628125890914422440
【2019千锋】20天学会UI设计(PS+AI)入门教程,其他,21:57:48,615,0,2019/10/8,程序员小草帽,http://www.bilibili.com/video/av70559809?from=search&seid=2628125890914422440
【千锋大数据】全套Spark视频教程（103集）,大数据,22:35:02,628,0,2019/9/29,佐藤Edward,http://www.bilibili.com/video/av69361507?from=search&seid=2628125890914422440
2019好程序员Hadoop全套教程【大数据】（三）,大数据,85:13:27,772,0,2019/9/25,千锋教育,http://www.bilibili.com/video/av68966320?from=search&seid=2628125890914422440
【好程序员】2019Web前端全套视频教程（精华版）,h5,45:16:25,1467,0,2019/8/12,千锋教育,http://www.bilibili.com/video/av63430852?from=search&seid=2628125890914422440
【千锋Web前端】node.js从入门到精通（37集）,h5,8:04:11,1575,0,2019/8/5,张奇MAX,http://www.bilibili.com/video/av62240497?from=search&seid=2628125890914422440
【千锋物联网】C++开发入门到精通（71集）,其他,17:21:34,1025,1,2019/7/17,自力更生的小咸鱼,http://www.bilibili.com/video/av59596529?from=search&seid=11491432671562403557
Go语言微服务从入门到大师【2019千锋】,其他,2:46:46,1764,13,2019/7/12,千锋教育,http://www.bilibili.com/video/av58940819?from=search&seid=11491432671562403557
【千锋Web前端】页面布局经典案例视频（51集）,h5,15:17:56,2168,0,2019/7/10,程序员手札,http://www.bilibili.com/video/av58578817?from=search&seid=11491432671562403557
【千锋Java】ElasticSearch6入门教程（62集）,java,10:04:55,2213,0,2019/6/30,程序员手札,http://www.bilibili.com/video/av57358655?from=search&seid=11491432671562403557
【千锋】2019Java微服务架构(SpringBoot+Dubbo+Zookeeper)（57集）,java,16:18:45,2224,0,2019/6/30,程序员手札,http://www.bilibili.com/video/av57339315?from=search&seid=11491432671562403557
【千锋Java】2天学会Spring框架教程（61集）,java,5:27:07,2292,2,2019/6/26,程序员手札,http://www.bilibili.com/video/av56856385?from=search&seid=11491432671562403557
2019Java主流框架-Mybatis全集【千锋Java达摩院】,java,3:59:02,2140,7,2019/6/24,千锋教育,http://www.bilibili.com/video/av56729779?from=search&seid=11491432671562403557
10天自学Java，轻松掌握Java编程基础【千锋】（连载中）,java,14:12:20,2656,0,2019/6/23,程序员手札,http://www.bilibili.com/video/av56535290?from=search&seid=11491432671562403557
【（千锋教育）Vue 渐进式 JavaScript 框架】MVVM 模式的实现者,h5,6:37:59,2177,0,2019/6/23,程序员手札,http://www.bilibili.com/video/av56524379?from=search&seid=11491432671562403557
【（千锋教育）Java 微服务实战合集】iToken,java,22:50:20,2389,0,2019/6/23,程序员手札,http://www.bilibili.com/video/av56518562?from=search&seid=11491432671562403557
【（千锋教育）Java 微服务架构合集】解决复杂问题,java,25:20:01,2688,1,2019/6/23,程序员手札,http://www.bilibili.com/video/av56518064?from=search&seid=11491432671562403557
02【千锋教育Go语言】 Web开发实战Iris框架项目,其他,2:00:21,2055,4,2019/6/13,白鲨不是鲨,http://www.bilibili.com/video/av55437754?from=search&seid=11491432671562403557
数据库全套实战教程（6）【2019千锋Java】,java,11:30:57,2223,0,2019/6/4,千锋教育,http://www.bilibili.com/video/av54580251?from=search&seid=11491432671562403557
Python语法基础和常用模块使用（四）【2019千锋Linux】,python,25:36:47,2851,0,2019/5/17,千锋教育,http://www.bilibili.com/video/av52683040?from=search&seid=11491432671562403557
2019千锋网络安全入门教程+学习资料,其他,8:51:48,2501,17,2019/5/16,千锋教育,http://www.bilibili.com/video/av52673419?from=search&seid=11491432671562403557
Java微服务架构Alibaba篇_Spring Cloud Alibaba【2019千锋】,java,5:21:07,2244,5,2019/5/12,千锋教育,http://www.bilibili.com/video/av52268777?from=search&seid=11491432671562403557
Shell编程从入门到实战（二）【2019千锋Linux】,其他,16:02:45,2427,4,2019/5/7,千锋教育,http://www.bilibili.com/video/av51773639?from=search&seid=11491432671562403557
2019软件测试：WEB栈自动化测试技术（五）【千锋】,其他,25:36:25,2934,0,2019/5/5,千锋教育,http://www.bilibili.com/video/av51578570?from=search&seid=11491432671562403557
企业面试题精讲③-Vue.js常见问题讲解【千锋Web前端】,h5,11:17:10,2405,2,2019/4/27,千锋教育,http://www.bilibili.com/video/av50575805?from=search&seid=11491432671562403557
2019千锋最新UI手绘教学视频（完结）,其他,2:16:53,3188,6,2019/4/19,千锋教育,http://www.bilibili.com/video/av49844240?from=search&seid=11491432671562403557
2019千锋软件测试：全栈通用测试技术（三）,其他,24:19:35,3820,3,2019/4/16,千锋教育,http://www.bilibili.com/video/av49459946?from=search&seid=8153651616158954849
2019软件测试新手入门教程（一）【千锋】,其他,34:07:27,4025,3,2019/4/11,千锋教育,http://www.bilibili.com/video/av48935090?from=search&seid=8153651616158954849
2019Python数据分析+人工智能从入门到精通【千锋】,python,11:56:09,2628,7,2019/4/7,千锋教育,http://www.bilibili.com/video/av48645102?from=search&seid=8153651616158954849
千锋软件测试：SQLServer数据库基础教程,其他,18:39:51,3835,0,2019/3/19,千锋教育,http://www.bilibili.com/video/av46702203?from=search&seid=8153651616158954849
千锋Linux：Web安全渗透攻防项目实战教程,其他,12:57:04,2927,3,2019/3/16,千锋教育,http://www.bilibili.com/video/av46483006?from=search&seid=8153651616158954849
千锋大数据：5天学会Hadoop基础教程,大数据,28:36:02,3246,14,2019/3/14,千锋教育,http://www.bilibili.com/video/av46225966?from=search&seid=8153651616158954849
千锋Web前端：2019GraphQL入门到精通,h5,2:02:34,3704,24,2019/3/13,千锋教育,http://www.bilibili.com/video/av46200333?from=search&seid=8153651616158954849
千锋：JavaScript从入门到精通（小白必看！）,h5,26:30:21,3033,6,2019/3/13,千锋教育,http://www.bilibili.com/video/av46123045?from=search&seid=8153651616158954849
千锋Java：好评如潮SpringCloud全套视频,java,8:58:40,3717,7,2019/3/9,千锋教育,http://www.bilibili.com/video/av45733086?from=search&seid=8153651616158954849
千锋Java：SSM框架从入门到实战,java,1:49:34,4132,8,2019/3/7,千锋教育,http://www.bilibili.com/video/av45619159?from=search&seid=8153651616158954849
千锋JAVA第二阶段Web实战讲解教程,java,45:28:38,4752,0,2018/10/15,zj9540,http://www.bilibili.com/video/av33918534?from=search&seid=8153651616158954849
千锋区块链视频教程④：以太坊solidity智能合约实战,其他,13:28:26,6206,28,2018/8/6,千锋教育,http://www.bilibili.com/video/av28675754?from=search&seid=8153651616158954849
千锋区块链视频教程：玩转区块链,其他,9:35:36,6436,15,2018/6/19,千锋教育,http://www.bilibili.com/video/av25193039?from=search&seid=8153651616158954849
千锋linux云计算视频教程,其他,58:11:49,7488,12,2018/6/8,zj9540,http://www.bilibili.com/video/av24527136?from=search&seid=8153651616158954849
千锋微信小程序基础与实战教程：经典版,其他,8:00:11,6782,66,2018/4/11,千锋教育,http://www.bilibili.com/video/av21935919?from=search&seid=8153651616158954849
千锋python视频教程：走通Tornado基础流程,python,20:06:54,10000,92,2018/1/1,千锋教育,http://www.bilibili.com/video/av17850971?from=search&seid=8153651616158954849
千锋html5培训经典入门教程：基础知识点讲解,h5,14:00:47,10000,81,2017/11/26,学点it大技术,http://www.bilibili.com/video/av16671948?from=search&seid=8153651616158954849
千锋软件测试视频教程：基础入门，最容易听懂的软测教程,其他,5:44:05,8644,68,2017/10/12,千锋教育,http://www.bilibili.com/video/av15315476?from=search&seid=8153651616158954849
千锋大数据视频教程：Spark基础入门教程（学大数据从这开始）,大数据,22:34:16,9496,36,2017/10/1,千锋教育,http://www.bilibili.com/video/av14949824?from=search&seid=8153651616158954849
千锋VR教程：Unity3d游戏图形学从理论到实战精讲（完整版）,其他,12:22:06,8617,33,2017/9/22,千锋教育,http://www.bilibili.com/video/av14680329?from=search&seid=8153651616158954849
（高级）【千锋Java】分布式环境搭建教程（热门推荐）（18集）,java,4:39:12,9,0,2019/11/30,佐藤Edward,http://www.bilibili.com/video/av77613255?from=search&seid=11736682906483044501
（高级）【千锋Java】SpringBatch实战教程（好评如潮）（30集）,java,6:38:22,8,0,2019/11/30,佐藤Edward,http://www.bilibili.com/video/av77608527?from=search&seid=11736682906483044501
2019最新千锋Java SpringCloud教程,java,5:00:37,18,0,2019/11/30,千锋长沙校区,http://www.bilibili.com/video/av77589252?from=search&seid=11736682906483044501
（高级）【千锋Java】互联网金融P2P实战教程（40集）,java,17:15:09,14,0,2019/11/30,佐藤Edward,http://www.bilibili.com/video/av77474165?from=search&seid=11736682906483044501
（高级）【千锋Java】详解微信公众号视频教程（12集）,java,3:49:55,36,0,2019/11/29,佐藤Edward,http://www.bilibili.com/video/av77473320?from=search&seid=11736682906483044501
（进阶）【千锋Java】Spring框架实战教程（27集）,java,7:41:21,37,0,2019/11/27,佐藤Edward,http://www.bilibili.com/video/av77237479?from=search&seid=11736682906483044501
千锋教育1024程序员节走进企业,其他,2:38,399,0,2019/11/1,千锋教育,http://www.bilibili.com/video/av74188973?from=search&seid=11736682906483044501
【千锋Java】SpringCloud全套视频（热门推荐）（57集）,java,8:58:41,187,0,2019/10/30,初夏怜殇,http://www.bilibili.com/video/av73939625?from=search&seid=11736682906483044501
千锋1024程序员节TOPIC大会-释放你的创造力,其他,2:16:08,493,1,2019/10/28,千锋教育,http://www.bilibili.com/video/av73758676?from=search&seid=11736682906483044501
秒懂百科-什么是1024程序员节,其他,2:26,502,4,2019/10/21,千锋教育,http://www.bilibili.com/video/av71992718?from=search&seid=11736682906483044501
2019千锋C4D项目实战-房子建模【UI设计】,其他,1:23:09,496,1,2019/10/7,千锋教育,http://www.bilibili.com/video/av70447417?from=search&seid=11736682906483044501
2019好程序员Spark全套教程【大数据】（四）,大数据,75:06:40,520,0,2019/9/25,千锋教育,http://www.bilibili.com/video/av68968504?from=search&seid=11736682906483044501
2019好程序员MySQL基础全套教程【大数据】（二）,大数据,13:48:10,496,0,2019/9/25,千锋教育,http://www.bilibili.com/video/av68967161?from=search&seid=11736682906483044501
【千锋Java】SpringCloud全套视频,java,8:58:41,566,0,2019/9/19,紫-幻雨,http://www.bilibili.com/video/av68276630?from=search&seid=11736682906483044501
2019千锋网络安全：渗透测试项目实战-DC,其他,4:29:42,979,1,2019/9/3,千锋教育,http://www.bilibili.com/video/av66541412?from=search&seid=11736682906483044501
2019千锋Web前端：实战项目之头条,h5,1:37:58,775,1,2019/9/10,千锋教育,http://www.bilibili.com/video/av66541155?from=search&seid=11736682906483044501
2019从零开始系列-从零开始学编程【千锋Java达摩院】（22集）,java,2:18:22,968,0,2019/9/3,程序员手札,http://www.bilibili.com/video/av66489799?from=search&seid=11736682906483044501
【千锋Python】最经典的Django教程（86集）,python,34:23:19,707,0,2019/8/30,佐藤Edward,http://www.bilibili.com/video/av65974153?from=search&seid=11736682906483044501
2019Linux高级网络程序设计全套视频【千锋物联网】,其他,8:24:39,1086,0,2019/8/12,千锋教育,http://www.bilibili.com/video/av63427636?from=search&seid=11736682906483044501
企业面试题精讲⑥-原生JS、jQuery常见问题讲解【千锋Web前端】（14集）,h5,4:43:34,978,1,2019/8/5,程序员手札,http://www.bilibili.com/video/av62274057?from=search&seid=11736682906483044501
2019千锋网络安全初识与职业发展,其他,6:23:20,1444,1,2019/8/2,千锋教育,http://www.bilibili.com/video/av61943788?from=search&seid=2693601814019139345
2019千锋Web前端初识与职业发展,h5,18:35,1463,0,2019/8/2,千锋教育,http://www.bilibili.com/video/av61934960?from=search&seid=2693601814019139345
企业面试题精讲③-Vue.js常见问题讲解【千锋Web前端】（16集）,h5,11:17:10,873,0,2019/7/30,程序员手札,http://www.bilibili.com/video/av61383661?from=search&seid=2693601814019139345
Django轻松实现博客网站【2019千锋Python】（28集）,python,19:14:55,1774,13,2019/7/8,GalileoHua,http://www.bilibili.com/video/av58288617?from=search&seid=2693601814019139345
2019从零开始系列-从零开始学数据库-Oracle【千锋Java达摩院】（20集-连载）,java,3:26:40,1269,0,2019/6/30,程序员手札,http://www.bilibili.com/video/av57373563?from=search&seid=2693601814019139345
【千锋Java】互联网金融P2P实战教程（40集）,java,17:15:09,1789,0,2019/6/30,程序员手札,http://www.bilibili.com/video/av57343727?from=search&seid=2693601814019139345
【千锋Java】SpringBatch实战教程（好评如潮）（30集）,java,6:38:22,1495,1,2019/6/30,程序员手札,http://www.bilibili.com/video/av57321020?from=search&seid=2693601814019139345
【千锋Java】分布式基础知识点教程（35集）,java,11:36:49,1669,0,2019/6/28,程序员手札,http://www.bilibili.com/video/av57071901?from=search&seid=2693601814019139345
【千锋Java】自定义ORM、MVC框架实战教程（49集）,java,21:27:22,2081,0,2019/6/28,程序员手札,http://www.bilibili.com/video/av57071086?from=search&seid=2693601814019139345
【千锋Java】3天学会SpringMVC框架教程（35集）,java,11:31:00,1582,0,2019/6/26,程序员手札,http://www.bilibili.com/video/av56855236?from=search&seid=2693601814019139345
【（千锋教育）Java 微服务架构 Alibaba 篇】Spring Cloud Alibaba,java,4:19:10,1508,0,2019/6/23,程序员手札,http://www.bilibili.com/video/av56523326?from=search&seid=2693601814019139345
【（千锋教育）Java 微服务架构 Dubbo 篇】一款高性能 Java RPC 框架,java,16:09:21,1647,0,2019/6/23,程序员手札,http://www.bilibili.com/video/av56522412?from=search&seid=2693601814019139345
2019互联网广告入门解析【千锋网络营销】,其他,1:33:35,1552,1,2019/6/20,千锋教育,http://www.bilibili.com/video/av56214634?from=search&seid=2693601814019139345
Hibernate全套实战教程（7）【2019千锋Java】,java,13:41:44,1932,1,2019/6/5,千锋教育,http://www.bilibili.com/video/av54649945?from=search&seid=2693601814019139345
MyBatis全套实战教程（10）【2019千锋Java】,java,7:04:54,1738,3,2019/6/5,千锋教育,http://www.bilibili.com/video/av54649435?from=search&seid=2693601814019139345
JPA全套实战教程（11）【2019千锋Java】,java,6:19:32,1908,2,2019/6/5,千锋教育,http://www.bilibili.com/video/av54649230?from=search&seid=2693601814019139345
SpringMVC全套实战教程（9）【2019千锋Java】,java,6:02:59,1925,10,2019/6/5,千锋教育,http://www.bilibili.com/video/av54648840?from=search&seid=2693601814019139345
JavaScript全套实战教程（3）【2019千锋Java】,h5,6:50:32,1761,2,2019/6/4,千锋教育,http://www.bilibili.com/video/av54579441?from=search&seid=2693601814019139345
2019逻辑思维训练【千锋Web前端】,h5,1:39:00,1518,0,2019/6/4,千锋教育,http://www.bilibili.com/video/av54575084?from=search&seid=2693601814019139345
Goweb开发之Beego框架实战【2019千锋】,其他,2:17:42,2026,2,2019/5/30,千锋教育,http://www.bilibili.com/video/av54075956?from=search&seid=2693601814019139345
Linux私有云运维实战教程（六）【2019千锋Linux】,其他,24:35:29,1993,0,2019/5/12,千锋教育,http://www.bilibili.com/video/av52267845?from=search&seid=6852038642060782267
2019最新Hadoop入门教程【千锋大数据】,大数据,2:22:48,1893,3,2019/5/6,千锋教育,http://www.bilibili.com/video/av51666446?from=search&seid=6852038642060782267
2019最新C4D入门教程【千锋UI】,其他,8:22:31,2488,0,2019/5/6,千锋教育,http://www.bilibili.com/video/av51587671?from=search&seid=6852038642060782267
Linux开源数据库MySQL运维实战（三）【2019千锋Linux】,其他,15:09:35,2489,3,2019/4/23,千锋教育,http://www.bilibili.com/video/av50203715?from=search&seid=6852038642060782267
2019软件测试：测试开发技术（四）【千锋】,其他,22:10:38,2702,0,2019/4/23,千锋教育,http://www.bilibili.com/video/av50196689?from=search&seid=6852038642060782267
最新千锋Python数据分析+人工智能（全套）,python,11:56:09,2004,0,2019/4/17,学IT的小朋友,http://www.bilibili.com/video/av49639036?from=search&seid=6852038642060782267
2019UI：PS(Photoshop)入门必学课程~完结（一）【千锋】,其他,17:12:45,2463,1,2019/4/12,千锋教育,http://www.bilibili.com/video/av49019646?from=search&seid=6852038642060782267
2019UI：AI(Adobe illustrator)入门必学课程~完结（二）【千锋】,其他,11:47:55,2089,1,2019/4/11,千锋教育,http://www.bilibili.com/video/av49014734?from=search&seid=6852038642060782267
2019软件测试：全栈测试数据管理与数据库测试（二）【千锋】,其他,26:08:16,2424,0,2019/4/11,千锋教育,http://www.bilibili.com/video/av48934708?from=search&seid=6852038642060782267
10天学会Java开发入门教程【2019千锋】,java,60:04:58,2824,2,2019/4/3,千锋教育,http://www.bilibili.com/video/av48116841?from=search&seid=6852038642060782267
千锋：ThinkPHP5.0入门到精通全集,其他,6:40:48,3369,5,2019/3/21,千锋教育,http://www.bilibili.com/video/av46875776?from=search&seid=6852038642060782267
千锋：PHP高级语法全集,其他,5:34:43,2379,13,2019/3/21,千锋教育,http://www.bilibili.com/video/av46875666?from=search&seid=6852038642060782267
千锋PHP：Restful接口开发实战教程,其他,4:00:43,2498,5,2019/3/21,千锋教育,http://www.bilibili.com/video/av46874177?from=search&seid=6852038642060782267
千锋：PHP异步通信框架Swoole实战教程,其他,3:10:05,2890,6,2019/3/21,千锋教育,http://www.bilibili.com/video/av46873045?from=search&seid=6852038642060782267
千锋物联网：C++开发入门到精通,其他,17:21:34,3301,2,2019/3/20,千锋教育,http://www.bilibili.com/video/av46788485?from=search&seid=6852038642060782267
千锋区块链：最全的Go语言教程,其他,20:10:11,3094,4,2019/3/20,千锋教育,http://www.bilibili.com/video/av46788195?from=search&seid=6852038642060782267
千锋：Unity3D游戏图形学从理论到实战教程,其他,12:22:03,2204,1,2019/3/20,千锋教育,http://www.bilibili.com/video/av46784553?from=search&seid=6852038642060782267
千锋：软件测试从入门到精通（小白必看）,其他,33:18:30,2722,0,2019/3/19,千锋教育,http://www.bilibili.com/video/av46704053?from=search&seid=6852038642060782267
千锋软件测试：HP LoadRunner自动化测试入门教程,其他,8:21:34,2495,1,2019/3/19,千锋教育,http://www.bilibili.com/video/av46702817?from=search&seid=6852038642060782267
千锋UI：零基础学习Sketch教程,其他,2:18:16,2225,3,2019/3/16,千锋教育,http://www.bilibili.com/video/av46443459?from=search&seid=6852038642060782267
千锋UI：Axure从入门到精通课程,其他,3:03:26,2599,14,2019/3/16,千锋教育,http://www.bilibili.com/video/av46441819?from=search&seid=10323499829580974974
千锋UI：Banner设计从入门到精通,其他,3:23:11,2561,0,2019/3/16,千锋教育,http://www.bilibili.com/video/av46441475?from=search&seid=10323499829580974974
【千锋】Web前端小白入门必看预习视频,h5,3:33:29,3061,9,2019/3/12,千锋教育,http://www.bilibili.com/video/av46114769?from=search&seid=10323499829580974974
千锋Java：一天学会Git视频教程,java,3:05:09,2106,18,2019/3/8,千锋教育,http://www.bilibili.com/video/av45714358?from=search&seid=10323499829580974974
千锋Java：cas单点登录解决方案教程,java,1:16:08,2451,10,2019/3/8,千锋教育,http://www.bilibili.com/video/av45709888?from=search&seid=10323499829580974974
千锋Java：Mybatis框架从入门到实战,java,6:18:18,3215,4,2019/3/7,千锋教育,http://www.bilibili.com/video/av45622514?from=search&seid=10323499829580974974
千锋Java：Maven框架实战教程,java,4:09:10,2439,1,2019/3/7,千锋教育,http://www.bilibili.com/video/av45618410?from=search&seid=10323499829580974974
千锋Java：容灾项目从入门到实战,java,28:33:58,3687,0,2019/3/7,千锋教育,http://www.bilibili.com/video/av45606377?from=search&seid=10323499829580974974
千锋Java：ElasticSearch6入门教程,java,10:04:55,3049,2,2019/3/7,千锋教育,http://www.bilibili.com/video/av45558199?from=search&seid=10323499829580974974
千锋php精品视频教程：从入门到精通全集,其他,32:15:05,2643,1,2019/1/7,技术宅子,http://www.bilibili.com/video/av40148821?from=search&seid=10323499829580974974
2018千锋UI视频教程-教你用Sketch设计app 进阶,其他,1:49:07,2903,1,2018/12/14,千锋教育,http://www.bilibili.com/video/av38117523?from=search&seid=10323499829580974974
千锋HTML5高级教程-移动端WebApp及混合APP开发_1阶段课程体系,h5,4:25:30,3911,3,2018/11/16,千锋教育,http://www.bilibili.com/video/av36040352?from=search&seid=10323499829580974974
2018千锋Java高级教程-Java单体应用,java,49:43:12,3738,8,2018/11/15,千锋教育,http://www.bilibili.com/video/av36035383?from=search&seid=10323499829580974974
